date,pv_production_k_wh,consumption_base_load_k_wh,consumption_heat_pump_k_wh,consumption_ev_charging_k_wh,consumption_cooking_lighting_etc_k_wh,grid_feed_in_pv_k_wh,grid_import_total_k_wh,self_consumption_pv_k_wh,temperature_daily_C,humidity_daily_pct,wind_speed_daily_ms
2023-10-13,0.36,3.267,30.4077,14,8.0738,0,55.3885,0.36,16.85,63.791666666666664,1.8041666666666667
2023-10-14,0.36,2.812,31.4694,0,9.552100000000001,0,43.4731,0.36,15.479166666666666,78.675,2.970833333333333
2023-10-15,0.36,3.021,29.139,0,6.854,0,38.6539,0.36,9.983333333333333,77.27916666666667,1.0708333333333333
2023-10-16,0.36,2.838,30.0491,0,8.0798,0,40.6069,0.36,7.7875,69.1625,1.1916666666666667
2023-10-17,0.36,3.436,33.2376,0,7.1648,0,43.4788,0.36,6.445833333333333,87.45833333333333,0.7125
2023-10-18,0.36,3.77,29.3715,10.5,8.7584,0,52.0398,0.36,8.654166666666667,90.12916666666666,0.8583333333333334
2023-10-19,0.36,2.995,31.1309,14,8.700099999999999,0,56.466100000000004,0.36,12.808333333333334,94.10833333333333,0.4875
2023-10-20,0.36,3.478,34.315599999999996,21,6.867,0,65.3006,0.36,13.204166666666666,90.67083333333333,1.5125
2023-10-21,0.36,3.174,31.1344,0,7.8176,0,41.7662,0.36,12.808333333333334,85.4875,1.5999999999999999
2023-10-22,0.36,2.9539999999999997,31.9142,0,9.116,0,43.6238,0.36,10.470833333333333,82.73333333333333,0.8291666666666667
2023-10-23,0.36,3.178,36.0272,0,6.648,0,45.4925,0.36,10.408333333333333,87.40833333333333,0.8875
2023-10-24,0.36,3.212,31.4633,0,9.6586,0,43.9738,0.36,10.7625,95.91666666666667,0.5666666666666667
2023-10-25,0.36,3.651,34.0621,14,5.9029,0,57.2562,0.36,11.845833333333333,87.01666666666667,2.2333333333333334
2023-10-26,0.36,2.992,33.8705,14,7.4206,0,57.9228,0.36,12.120833333333334,88.9375,2.0791666666666666
2023-10-27,0.36,3.388,36.725,17.5,10.2044,0,67.4572,0.36,11.191666666666666,83.23333333333333,2.904166666666667
2023-10-28,0.3825,3.453,36.9345,0,7.6982,0,47.7029,0.3825,11.125,76.425,2.2083333333333335
2023-10-29,0.36,3.3335,39.83435,0,8.4431,0,51.25065,0.36,10.108333333333333,85.04166666666667,0.6916666666666667
2023-10-30,0.36,3.2359999999999998,37.6304,14,8.3516,0,62.8583,0.36,8.95,93.5375,0.9416666666666667
2023-10-31,0.36,3.316,38.36,3.5,6.4687,0,51.2842,0.36,10.1625,87.20833333333333,2.654166666666667
2023-11-01,0.36,3.621,43.5657,10.5,8.7348,0,66.0613,0.36,7.504166666666666,89.10833333333333,1.175
2023-11-02,0.36,3.459,42.9723,0,6.8421,0,52.9137,0.36,7.25,94.96666666666667,0.9333333333333333
2023-11-03,0.36,3.514,38.2273,0,10.0199,0,51.4011,0.36,6.275,86.0375,1.4083333333333332
2023-11-04,0.36,3.225,39.6633,0,7.6079,0,50.1357,0.36,6.516666666666667,86.4625,1.7333333333333334
2023-11-05,0.36,3.3249999999999997,39.0785,0,9.4036,0,51.447,0.36,8.825,86.80833333333334,3.4833333333333334
2023-11-06,0.36,3.386,42.248,14,6.9699,0,66.2438,0.36,9.645833333333334,78.29166666666667,3.1958333333333333
2023-11-07,0.36,3.185,38.503,14,8.837,0,64.1644,0.36,6.329166666666667,90.56666666666666,1.4583333333333333
2023-11-08,0.36,3.142,49.8257,10.5,8.5291,0,71.6367,0.36,4.995833333333334,87.2875,1.1416666666666666
2023-11-09,0.36,2.942,45.5705,14,6.8496,0,69.0025,0.36,4.883333333333333,88.56666666666666,2.15
2023-11-10,0.36,3.6270000000000002,49.8292,7,9.2738,0,69.3701,0.36,7.395833333333333,82.075,2.279166666666667
2023-11-11,0.36,4.0428,44.9613,0,6.1777,0,54.8218,0.36,6.254166666666666,81.4125,2.6166666666666667
2023-11-12,0.36,3.144,45.1863,0,8.0051,0,55.9751,0.36,3.8333333333333335,94.7375,1.5416666666666667
2023-11-13,0.36,3.033,46.7777,0,8.4671,0,57.9179,0.36,12.125,87.05416666666666,5.229166666666667
2023-11-14,0.36,2.999,43.396300000000004,14,8.1589,0,68.1943,0.36,10.658333333333333,88.50416666666666,2.825
2023-11-15,0.36,3.395,46.1831,14,9.5683,0,72.7867,0.36,8.583333333333334,86.18333333333334,2.0541666666666667
2023-11-16,0.36,3.305,55.403800000000004,17.5,8.4012,0,84.25,0.36,6.141666666666667,91.79166666666667,2.4166666666666665
2023-11-17,0.36,3.424,48.9031,17.5,6.1893,0,75.6564,0.36,6.791666666666667,83.97083333333333,2.6999999999999997
2023-11-18,0.36,3.786,52.35,3.5,7.1585,0,66.4344,0.36,4.341666666666667,91.72916666666667,1.05
2023-11-19,0.36,3.553,46.0872,0,10.1116,0,59.3918,0.36,10.366666666666667,90.07916666666667,2.95
2023-11-20,0.36,3.465,48.7402,14,8.0272,0,73.87219999999999,0.36,9.8125,75.69166666666666,1.9791666666666667
2023-11-21,0.36,3.385,44.2354,10.5,8.5399,0,66.3006,0.36,7.4125000000000005,90.75,0.9208333333333334
2023-11-22,0.36,3.434,52.099,14,9.1675,0,78.3403,0.36,4.908333333333333,85.17083333333333,1.3666666666666667
2023-11-23,0.36,3.2319999999999998,49.0438,21,8.5619,0,81.4778,0.36,3.2,85.24583333333334,0.6875
2023-11-24,0.36,3.37,45.1719,10.5,6.5223,0,65.2042,0.36,5.041666666666667,81.77083333333333,3.1666666666666665
2023-11-25,0.36,3.15,62.1623,0,9.5435,0,74.4962,0.36,2.308333333333333,82.69166666666666,2.8625
2023-11-26,0.36,3.805,50.6252,0,10.6222,0,64.6926,0.36,2.3041666666666667,86.16666666666667,1.5541666666666667
2023-11-27,0.36,3.5789999999999997,50.4339,14,7.8339,0,75.4866,0.36,2.45,85.66666666666667,2.35
2023-11-28,0.36,3.454,52.8514,3.5,7.0935,0,66.5389,0.36,3.025,85.8375,3.1
2023-11-29,0.36,3.202,58.7796,14,7.1917,0,82.8136,0.36,0.5416666666666667,85.75,0.7958333333333334
2023-11-30,0.36,3.382,56.2897,14,10.4195,0,83.7311,0.36,0.37916666666666665,96.55833333333334,0.4291666666666667
2023-12-01,0.36,3.229,56.242,14,10.4175,0,83.52890000000001,0.36,1.3666666666666667,97.65833333333333,0.2625
2023-12-02,0.36,3.606,57.5351,7,8.9887,0,76.7702,0.36,-0.8083333333333333,90.37916666666666,0.2875
2023-12-03,0.36,3.761,61.3726,0,7.0775,0,71.8513,0.36,-5.704166666666667,94.7875,0.2125
2023-12-04,0.36,3.54,50.3845,14,9.9913,0,77.5556,0.36,-3.4458333333333333,91.14166666666667,0.6166666666666667
2023-12-05,0.36,3.182,59.619,21,8.4276,0,91.8684,0.36,2.466666666666667,87.98333333333333,2.470833333333333
2023-12-06,0.36,3.149,54.6251,14,7.9894,0,79.4038,0.36,2.9458333333333333,90.5625,1.6916666666666667
2023-12-07,0.36,3.571,63.9189,0,7.4679,0,74.5976,0.36,0.8041666666666667,91.59166666666667,0.65
2023-12-08,0.36,3.74,57.1736,10.5,8.0826,0,79.1362,0.36,3.05,93.50416666666666,0.8458333333333333
2023-12-09,0.17099999999999999,3.276,59.8631,0,7.6631,0,70.6309,0.17099999999999999,5.991666666666666,90.5125,2.6208333333333336
2023-12-10,0.36,3.567,55.5994,0,9.2783,0,68.0848,0.36,8.104166666666666,75.0875,4.058333333333334
2023-12-11,0.36,3.556,60.4976,14,7.8084999999999996,0,85.5018,0.36,9.441666666666666,89.17916666666666,2.9458333333333333
2023-12-12,0.36,3.592,64.528,14,7.9081,0,89.6683,0.36,9.3625,94.65,1.7583333333333333
2023-12-13,0.36,3.395,57.5109,21,6.747,0,88.2925,0.36,7.366666666666667,89.47083333333333,2.245833333333333
2023-12-14,0.36,3.331,59.1243,0,9.5993,0,71.6945,0.36,6.216666666666667,88.60833333333333,1.3833333333333333
2023-12-15,0.36,3.432,65.9944,14,9.3939,0,92.4599,0.36,4.1375,84.97083333333333,0.65
2023-12-16,0.36,2.99,59.4821,3.5,5.9157,0,71.5273,0.36,0.9875,94.87083333333334,0.7375
2023-12-17,0.36,3.665,60.8706,0,7.0264999999999995,0,71.2019,0.36,1.025,90.4875,1.6708333333333334
2023-12-18,0.36,3.367,62.7515,14,7.2468,0,87.0055,0.36,1.2125,94.39166666666667,2.3208333333333333
2023-12-19,0.36,3.429,59.4212,14,7.9625,0,84.4529,0.36,1.0916666666666666,92.88333333333334,1.7458333333333333
2023-12-20,0.36,3.085,66.3583,14,7.521,0,90.6042,0.36,3.779166666666667,83.35416666666667,1.6208333333333333
2023-12-21,0.36,3.601,65.358,0,9.2437,0,77.8429,0.36,6.508333333333333,78.39166666666667,6.533333333333333
2023-12-22,0.36,3.4659999999999997,63.9149,0,8.1387,0,75.1598,0.36,7.858333333333333,79.7125,5.708333333333333
2023-12-23,0.36,3.34,69.1584,0,12.4807,0,84.6189,0.36,7.408333333333333,75.2125,5.229166666666667
2023-12-24,0.36,3.399,64.8222,0,8.9486,0,76.8096,0.36,7.120833333333334,79.65416666666667,3.8375
2023-12-25,0.36,3.7720000000000002,61.2051,0,8.6001,0,73.2173,0.36,7.1875,68.34583333333333,1.3208333333333333
2023-12-26,0.36,3.519,67.3886,0,7.3962,0,77.9438,0.36,2.65,86.39166666666667,0.7541666666666667
2023-12-27,0.36,3.402,53.3008,14,8.5116,0,78.8545,0.36,1.5041666666666667,86.98333333333333,0.6
2023-12-28,0.36,1.7249999999999999,6.4227,0,0,0,7.7877,0.36,2.1666666666666665,92.02083333333333,0.5333333333333333
2023-12-29,0.36,1.7249999999999999,5.953,0,0,0,7.318,0.36,7.329166666666667,87.475,2.1958333333333333
2023-12-30,0.36,1.7249999999999999,6.4324,0,0,0,7.7974,0.36,5.758333333333334,88.75416666666666,0.6916666666666667
2023-12-31,0.36,1.7249999999999999,6.1194,0,0,0,7.4844,0.36,2.575,93.04166666666667,1.7458333333333333
2024-01-01,0.36,1.7249999999999999,6.9855,0,0,0,8.3505,0.36,4.516666666666667,85.8375,2.308333333333333
2024-01-02,0.36,1.7249999999999999,7.3023,0,0,0,8.6673,0.36,6.345833333333333,84.7125,4.858333333333333
2024-01-03,0.36,1.7249999999999999,6.1544,0,0,0,7.5194,0.36,10.054166666666667,70.88333333333333,5.5625
2024-01-04,0.36,1.7249999999999999,6.3873,0,0,0,7.7523,0.36,6.695833333333334,81.89166666666667,3.4166666666666665
2024-01-05,0.36,3.331,71.5698,14,10.7383,0,99.2792,0.36,4.15,92.69583333333334,0.625
2024-01-06,0.36,3.6142,72.0573,0,7.1489,0,82.4606,0.36,4.604166666666667,88.80416666666666,0.6625
2024-01-07,0.36,3.75,71.4767,0,7.4556,0,82.3223,0.36,2.5416666666666665,89.3375,1.7083333333333333
2024-01-08,0.36,3.52,65.0034,14,7.2975,0,89.4607,0.36,-1.7416666666666667,76.18333333333334,3.1666666666666665
2024-01-09,0.36,3.087,57.4664,17.5,7.8336,0,85.5271,0.36,-2.8666666666666667,79.10416666666667,2.2583333333333333
2024-01-10,0.36,3.436,72.9064,14,7.24,0,97.2225,0.36,-2.5583333333333336,87.525,1.3333333333333333
2024-01-11,0.36,3.467,65.7758,14,6.1421,0,89.0251,0.36,-1.9125,86.9875,1.4291666666666667
2024-01-12,0.36,3.52,63.35,14,8.5215,0,89.0316,0.36,-2.8833333333333333,85.54583333333333,0.8166666666666667
2024-01-13,0.36,3.601,66.9142,0,7.5988,0,77.75410000000001,0.36,-2.6083333333333334,87.89166666666667,2.025
2024-01-14,0.36,3.835,70.7634,0,9.4683,0,83.7065,0.36,-1.2541666666666667,86.41666666666667,1.7958333333333334
2024-01-15,0.36,3.3489999999999998,71.1316,14,6.5468,0,94.6677,0.36,1.1875,71.65,2.2875
2024-01-16,0.36,2.941,61.182900000000004,14,7.7179,0,85.482,0.36,-1.8625,80.1375,0.4
2024-01-17,0.36,3.772,70.2424,10.5,6.4706,0,90.6249,0.36,3.5875,94.13333333333334,1.6291666666666667
2024-01-18,0.36,3.549,69.1515,0,7.7534,0,80.094,0.36,5.8,89.475,2.975
2024-01-19,0.36,3.282,64.9414,14,6.7399,0,88.6028,0.36,-2.1791666666666667,83.8,0.575
2024-01-20,0.36,3.125,69.8124,0,7.1697,0,79.7473,0.36,-5.254166666666666,80.11666666666667,1.1666666666666667
2024-01-21,0.36,3.299,69.0708,0,9.9137,0,81.9234,0.36,-4.479166666666667,83.4,0.8458333333333333
2024-01-22,0.36,3.55,66.2553,0,9.2011,0,78.6465,0.36,2.3375,84.6875,2.6
2024-01-23,0.36,3.565,57.3529,14,6.7372000000000005,0,81.2951,0.36,7.270833333333333,75.6125,3.8541666666666665
2024-01-24,0.36,3.467,72.1473,0,7.446899999999999,0,82.7013,0.36,11.379166666666666,71.87083333333334,5.158333333333333
2024-01-25,0.36,3.33,72.865,0,9.3868,0,85.2217,0.36,10.525,89.375,1.05
2024-01-26,0.36,3.626,72.8529,14,8.6339,0,98.753,0.36,8.491666666666667,85.40833333333333,1.2958333333333334
2024-01-27,0.36,3.745,70.5697,0,8.057,0,82.012,0.36,4.3125,86.66666666666667,0.7666666666666667
2024-01-28,0.36,3.842,64.324700000000007,0,8.923,0,76.7299,0.36,2.9791666666666665,88.35,0.6208333333333333
2024-01-29,0.36,3.3529999999999998,65.5208,14,7.9525,0,90.4662,0.36,2.316666666666667,92.17916666666666,0.575
2024-01-30,0.36,3.685,69.1759,0,9.3478,0,81.8484,0.36,3.433333333333333,88.14583333333333,0.575
2024-01-31,0.36,3.6,70.0014,14,6.5077,0,93.7489,0.36,4.275,84.42916666666666,0.6166666666666667
2024-02-01,0.36,3.748,69.5483,21,7.694500000000001,0,101.63080000000001,0.36,5.170833333333333,90.525,0.85
2024-02-02,0.36,3.206,71.8807,7,7.5305,0,89.257,0.36,5.783333333333333,92.3125,0.875
2024-02-03,0.36,3.716,66.1108,0,7.0971,0,76.564,0.36,4.641666666666667,83.85416666666667,0.8083333333333333
2024-02-04,0.36,3.678,66.3052,0,8.8923,0,78.5156,0.36,3.825,88.22083333333333,0.875
2024-02-05,0.36,3.747,64.6304,0,11.0467,0,79.0639,0.36,3.2125,87.35833333333333,0.48333333333333334
2024-02-06,0.36,3.465,61.9293,0,9.4186,0,74.453,0.36,3.2041666666666666,81.90416666666667,1.6708333333333334
2024-02-07,0.36,3.307,73.859,14,10.1075,0,100.9132,0.36,5.9875,77.82916666666667,3.808333333333333
2024-02-08,0.36,3.325,62.8899,0,8.8621,0,74.7173,0.36,8.916666666666666,85.5375,3.5375
2024-02-09,0.36,3.571,60.2484,14,7.7134,0,85.173,0.36,8.9,94.25,0.7125
2024-02-10,0.36,3.332,57.2929,0,6.2442,0,66.509,0.36,8.758333333333333,88.65833333333333,1.1
2024-02-11,0.36,3.699,66.24849999999999,0,8.2567,0,77.84440000000001,0.36,6.795833333333333,80.74166666666666,4.025
2024-02-12,0.36,3.637,64.9149,14,8.9083,0,91.0998,0.36,6.5125,82.22083333333333,1.0916666666666666
2024-02-13,0.36,3.551,66.4544,17.5,6.5239,0,93.6697,0.36,5.6375,77.37083333333334,0.6125
2024-02-14,0.36,3.313,64.0391,21,9.399799999999999,0,97.3917,0.36,7.254166666666666,76.4125,0.5916666666666667
2024-02-15,0.36,3.6310000000000002,66.5201,17.5,9.0354,0,96.3265,0.36,6.7375,82.75416666666666,0.4166666666666667
2024-02-16,0.36,4.131,67.3772,21,9.309800000000001,0,101.4582,0.36,8.925,82.07083333333333,0.7000000000000001
2024-02-17,0.36,3.537,62.5088,7,8.5879,0,81.2739,0.36,9.229166666666666,94.07083333333334,0.425
2024-02-18,0.36,4.055,60.5642,0,6.1375,0,70.3966,0.36,8.95,87.9125,1.1583333333333332
2024-02-19,0.36,3.423,63.8274,0,10.7308,0,77.6214,0.36,9.170833333333334,81.025,1.8833333333333333
2024-02-20,0.36,3.6189999999999998,57.3387,0,6.1047,0,66.7027,0.36,7.195833333333333,73.50833333333334,1.1916666666666667
2024-02-21,0.36,3.7680000000000002,63.8496,10.5,8.5832,0,86.3407,0.36,6.358333333333333,75.51666666666667,1.8416666666666668
2024-02-22,0.36,3.774,60.7431,10.5,8.7511,0,83.4082,0.36,8.979166666666666,82.7625,4.408333333333333
2024-02-23,0.36,3.974,62.1547,10.5,8.9549,0,85.2232,0.36,5.929166666666667,71.64166666666667,2.3875
2024-02-24,0.36,3.2422,65.4861,0,8.0303,0,76.3985,0.36,5.025,76.11666666666666,1.4875
2024-02-25,0.36,3.826,60.4593,0,7.8852,0,71.8105,0.36,4.483333333333333,73.94583333333334,0.7583333333333333
2024-02-26,0.36,3.315,57.1842,14,6.7094,0,80.8487,0.36,7.345833333333333,74.9125,0.85
2024-02-27,0.36,3.669,62.6834,17.5,7.5423,0,91.035,0.36,8.0375,69.10833333333333,2.0083333333333333
2024-02-28,0.36,3.876,60.1055,14,8.3373,0,85.9588,0.36,8.175,71.10833333333333,1.35
2024-02-29,0.36,3.738,61.1325,14,8.0229,0,86.5335,0.36,7.075,78.8125,0.7333333333333333
2024-03-01,0.36,3.5100000000000002,59.653,7,5.5493,0,75.3526,0.36,5.754166666666666,91.55833333333334,0.5
2024-03-02,0.36,3.6,56.5362,0,8.881499999999999,0,68.6581,0.36,6,85.0125,0.875
2024-03-03,0.36,3.683,53.9686,0,10.572799999999999,0,67.8642,0.36,8.145833333333334,75.2125,1.1916666666666667
2024-03-04,0.36,3.671,64.968,10.5,9.6064,0,88.3856,0.36,7.0625,79.00833333333333,1.1791666666666667
2024-03-05,0.36,3.964,55.4766,14,7.7402999999999995,0,80.8207,0.36,6.454166666666667,85.92083333333333,1.025
2024-03-06,0.36,3.532,59.222,21,9.6596,0,93.0535,0.36,4.3,92.16666666666667,0.9458333333333333
2024-03-07,0.36,3.587,57.9207,14,9.3515,0,84.4992,0.36,4.145833333333333,87.92083333333333,1.0083333333333333
2024-03-08,0.36,3.943,52.3857,21,10.6409,0,87.6092,0.36,3.9583333333333335,83.15833333333333,1.3
2024-03-09,0.36,4.0108,55.463100000000004,7,9.3749,0,75.489,0.36,7.125,73.04166666666667,1.0958333333333334
2024-03-10,0.36,3.976,59.455999999999996,0,8.926,0,71.9981,0.36,6.8,77.8875,1.5708333333333333
2024-03-11,0.36,3.931,53.5984,14,8.427,0,79.5966,0.36,6.358333333333333,83.09583333333333,1.2625
2024-03-12,0.36,3.543,58.1596,21,8.2593,0,90.602,0.36,6.179166666666666,86.94583333333333,1.4208333333333334
2024-03-13,0.36,3.738,51.5122,14,8.8524,0,77.7424,0.36,7.716666666666667,90.60833333333333,1.8333333333333333
2024-03-14,0.36,3.486,52.4351,17.5,7.9834000000000005,0,81.0442,0.36,8.908333333333333,85.40416666666667,0.8583333333333334
2024-03-15,0.36,3.512,56.553200000000004,0,8.1089,0,67.8143,0.36,10.966666666666667,77.02083333333333,1.8041666666666667
2024-03-16,0.36,3.694,54.8013,0,8.3456,0,66.4814,0.36,9.720833333333333,87.8,1.9333333333333333
2024-03-17,0.36,3.853,50.0405,0,8.8545,0,62.3882,0.36,8.179166666666667,89.65416666666667,0.6125
2024-03-18,0.36,4.024,48.5637,0,8.9766,0,61.2041,0.36,9.816666666666666,92.45416666666667,0.7083333333333334
2024-03-19,0.36,4.08,53.7558,14,9.1369,0,80.6127,0.36,10.008333333333333,83.81666666666666,0.9333333333333333
2024-03-20,0.36,3.461,47.7411,14,8.0497,0,72.8922,0.36,9.7875,82.00833333333334,0.5958333333333333
2024-03-21,0.405,3.942,51.795,10.5,7.4326,0,73.2641,0.405,11.975,77.8125,1.2541666666666667
2024-03-22,0.5946,3.759,48.8219,10.5,8.739,0,71.22540000000001,0.5946,12.075,70.22916666666667,1.1333333333333333
2024-03-23,0.9192,4.0444,56.6193,0,9.723799999999999,0,69.4684,0.9192,7.9625,69.32916666666667,3.5875
2024-03-24,1.2025000000000001,3.656,52.0784,0,8.1829,0,62.7149,1.2025000000000001,5.8875,69.675,3.425
2024-03-25,1.6579,3.439,46.896499999999996,14,8.7728,0,71.4505,1.6579,7.154166666666667,69,1.525
2024-03-26,1.8192,4.001,44.1417,10.5,9.7505,0,66.5737,1.8192,10.05,58.5625,0.9958333333333333
2024-03-27,2.4382,4.099,41.3775,14,6.7932,0,63.8315,2.4382,6.258333333333334,82.14583333333333,2.0625
2024-03-28,2.8489,3.598,46.634,21,8.6504,0,77.0338,2.8489,5.833333333333333,75.01666666666667,2.3041666666666667
2024-03-29,3.669,3.384,47.033,17.5,7.2774,0,71.5252,3.669,8.604166666666666,71.07916666666667,0.7041666666666666
2024-03-30,1.7399,3.583,42.8502,3.5,8.398,0,56.5913,1.7399,10.133333333333333,74.48333333333333,1.3
2024-03-31,2.516,3.227,46.9497,0,12.0061,0,59.6668,2.516,11.4375,74.78333333333333,1.0833333333333333
2024-04-01,2.3451,3.7640000000000002,44.2328,14,8.499,0,68.1507,2.3451,9.579166666666667,75.20416666666667,3.1875
2024-04-02,3.2935,3.8449999999999998,41.6763,17.5,7.6945,0,67.4224,3.2935,9.325,66.86666666666667,4.158333333333333
2024-04-03,6.2335,3.811,41.8571,3.5,8.953800000000001,0,51.8884,6.2335,8.308333333333334,80.525,2.7333333333333334
2024-04-04,7.4518,3.722,41.6896,0,8.0672,0.16010000000000002,46.187,7.2917,13.083333333333334,71.4375,3.345833333333333
2024-04-05,7.0724,3.609,42.0336,10.5,8.5373,1.7521,59.3594,5.3203,14.916666666666666,63.891666666666666,1.9583333333333335
2024-04-06,8.0571,3.699,40.3115,0,11.209999999999999,1.1849,48.3482,6.8722,15.595833333333333,64.4125,1.2416666666666667
2024-04-07,10.2171,4.147,41.8153,0,5.2759,0.8220000000000001,41.8433,9.395,15.629166666666666,68.23333333333333,0.6416666666666667
2024-04-08,11.0913,3.722,39.4742,14,9.081900000000001,2.6058,57.7928,8.4856,17.420833333333334,64.93333333333334,0.8291666666666667
2024-04-09,10.0694,3.726,42.5015,17.5,8.1979,1.5157,63.3721,8.5539,9.833333333333334,77.26666666666667,2.5875
2024-04-10,11.5124,4.344,40.6003,14,8.745,3.2889,59.4661,8.2236,8.0875,73.55833333333334,1.175
2024-04-11,14.0102,3.534,38.023,21,7.5203,5.0362,61.1035,8.9741,9.954166666666666,69.90833333333333,1.0708333333333333
2024-04-12,14.9026,3.821,35.4013,17.5,5.7023,6.0334,53.5552,8.8691,12.8,68.3125,0.6958333333333333
2024-04-13,13.6883,4.065,39.2299,0,7.340599999999999,3.9274,40.8747,9.7609,15.2625,67.55833333333334,0.5625
2024-04-14,16.073,3.908,40.8448,0,9.488,6.6444,44.8119,9.4284,17.3125,66.05,1.1166666666666667
2024-04-15,11.698599999999999,3.864,37.5314,14,8.1389,3.2291,55.0648,8.4693,14.795833333333334,68.99583333333334,3.2041666666666666
2024-04-16,17.36,4.038,38.119099999999996,14,6.5569999999999995,7.718999999999999,53.0727,9.6411,7.483333333333333,70.09166666666667,4.079166666666667
2024-04-17,18.311,4.045,34.3361,17.5,7.3252999999999995,7.3944,52.2898,10.9165,5.833333333333333,80.25833333333333,2.529166666666667
2024-04-18,20.1013,3.903,36.1726,14,8.5041,10.2654,52.7442,9.8359,4.041666666666667,87.07916666666667,1.3666666666666667
2024-04-19,20.0807,3.672,33.7552,14,8.3574,9.9901,49.6938,10.0906,4.416666666666667,87.70833333333333,3.175
2024-04-20,15.4455,3.3324,30.8115,0,7.4232000000000005,7.3854,33.5071,8.0601,5.775,79.28333333333333,2.033333333333333
2024-04-21,26.6247,3.373,32.8009,0,6.4932,16.9225,32.9647,9.7023,3.279166666666667,90.61666666666667,1.1541666666666668
2024-04-22,23.5233,3.801,33.5878,14,8.5902,13.4297,49.885400000000004,10.0937,2.9916666666666667,86.0875,1.3375
2024-04-23,27.3687,4.081,34.3144,14,7.4719,17.742,50.2403,9.6266,4.2625,77.00416666666666,1.2916666666666667
2024-04-24,25.143,3.822,30.1155,17.5,10.2423,14.5702,51.1071,10.5726,4.7,75.67916666666666,2.058333333333333
2024-04-25,17.3597,4.056,29.612000000000002,17.5,8.4928,8.5292,50.8302,8.8304,5.879166666666666,66.94583333333334,1.9208333333333334
2024-04-26,25.4015,3.858,27.450499999999998,14,8.153599999999999,15.1311,43.192,10.2703,7.8374999999999995,74.9625,0.9208333333333333
2024-04-27,29.4234,4.272,32.5665,7,6.4752,18.6744,39.5645,10.7491,11.325,63.96666666666667,1.2958333333333334
2024-04-28,30.5992,3.404,28.1397,0,10.8855,20.5286,32.3587,10.0707,10.7625,72.40416666666667,1.5416666666666667
2024-04-29,35.6029,4.0440000000000005,26.7657,10.5,8.8067,25.3027,39.8158,10.3003,12.920833333333334,74.22916666666667,1.0333333333333334
2024-04-30,22.422,4.066,26.7271,10.5,8.4742,13.7391,41.084,8.6829,15.516666666666667,64.60416666666667,0.8
2024-05-01,32.7277,3.866,28.3993,14,8.805,20.0248,42.3675,12.7028,16.391666666666666,58.19166666666667,1.2416666666666667
2024-05-02,30.2338,3.743,25.5151,14,8.1557,19.2135,40.3938,11.0201,12.233333333333333,81.10833333333333,2.2333333333333334
2024-05-03,28.763,3.786,28.1011,17.5,9.156,17.904700000000002,47.6844,10.8583,10.316666666666666,81.08333333333333,2.154166666666667
2024-05-04,46.8627,4.068,24.7314,0,8.5284,37.344500000000004,27.8093,9.5183,12.479166666666666,72.58333333333333,0.9291666666666667
2024-05-05,38.398,3.812,25.1972,0,8.8536,29.0924,28.5574,9.3056,15.591666666666667,74.69166666666666,2.595833333333333
2024-05-06,36.6215,3.895,25.1718,14,8.5231,25.6676,40.6359,10.9537,12.854166666666666,92.9875,1.3208333333333333
2024-05-07,37.4249,4.131,27.3748,17.5,8.6711,28.2685,48.5202,9.1564,11.195833333333333,93.41666666666667,0.9875
2024-05-08,38.225,3.864,24.6342,0,8.2737,28.5217,27.0686,9.7033,12.7375,76.79166666666667,1.0875
2024-05-09,29.7952,4.105,23.1501,14,7.9094,18.9501,38.32,10.8448,13.691666666666666,72.60833333333333,1.7208333333333332
2024-05-10,32.023,4.11,23.4178,14,7.7292,23.1506,40.385,8.8722,14.554166666666667,69.75416666666666,1.2583333333333333
2024-05-11,39.9862,4.286,23.1962,0,8.6412,28.6445,24.7821,11.3416,16.016666666666666,65.1875,0.9
2024-05-12,37.7688,3.82,22.3278,0,9.22,28.9181,26.5168,8.8509,16.741666666666667,68.3125,1.05
2024-05-13,48.6757,3.777,21.6344,14,9.0571,39.0585,38.8516,9.616999999999999,16.15416666666667,78.70416666666667,0.6
2024-05-14,43.954100000000004,4.367,20.3052,10.5,8.281,32.905499999999996,32.4048,11.048400000000001,16.733333333333334,68.69166666666666,1.7625
2024-05-15,40.8741,3.981,19.0838,14,6.7159,31.2724,34.1787,9.6017,14.55,80.7625,1.3458333333333334
2024-05-16,40.6899,4.096,19.3981,0,7.5759,31.688,22.068,9.0022,12.7,86.325,1.4708333333333334
2024-05-17,51.3044,4.308,17.0937,14,8.2611,40.9525,33.3112,10.351700000000001,12.545833333333333,83.45,2.3875
2024-05-18,41.9396,3.543,18.3655,0,8.784,33.7965,22.5493,8.1432,13.758333333333333,75.82916666666667,1.1625
2024-05-19,49.7529,3.968,17.7978,0,10.182,38.2481,20.443,11.5047,14.791666666666668,77.2375,1.2291666666666667
2024-05-20,43.3363,3.941,18.6286,14,7.6113,35.4409,36.2857,7.8957,17.0125,68.40416666666667,1.0333333333333334
2024-05-21,46.7855,3.64,19.0789,14,8.0094,37.7294,35.6719,9.0563,14.016666666666667,89.10416666666667,1.275
2024-05-22,49.995400000000004,4.115,17.5577,17.5,6.3244,41.6451,37.1468,8.3504,14.7125,80.14166666666667,1.4666666666666666
